epoch,loss,metric
1,0.0004706852153957638,0.0009413703810423613
2,0.00031797516438531695,0.0006359497783705592
3,0.0002981376238627157,0.0005962777067907155
4,0.00024552564398919185,0.0004910510615445673
5,0.00020929112793774288,0.00041860018973238766
6,0.00022042444191807358,0.0004408502427395433
7,0.0001986622376648778,0.000397324503865093
8,0.0002405640207157703,0.0004811757826246321
9,0.00022978548120255557,0.00045957224210724235
10,0.000220366585727793,0.00044073464232496917
11,0.0001885761062285318,0.000377150543499738
12,0.0001834010457829855,0.0003668028220999986
13,0.00019983095388675408,0.0003996618906967342
14,0.00020526735495462564,0.0004107612185180187
15,0.00017458068253397958,0.00034916153526864946
16,0.00018418115404036966,0.00036836121580563486
17,0.00017533002112796108,0.00035070866579189897
18,0.00017668403091314837,0.00035336779546923935
19,0.00019203458003875623,0.0003840693098027259
20,0.00017810063575612558,0.0003562816418707371
21,0.0001674921430008834,0.0003349844191689044
22,0.0001835717651773062,0.00036714336602017283
23,0.00015970968115172057,0.00031941974884830415
24,0.00017545138836962595,0.00035090374876745045
25,0.00017012942573542923,0.0003447498311288655
26,0.0004980300199989982,0.0009960600873455405
27,0.00018790812583337928,0.0003758152888622135
28,0.00017949166738368179,0.00035898215719498694
29,0.000167731861392525,0.00033546274062246084
30,0.00015015097040219964,0.0003003020538017154
31,0.0001649795804056642,0.00032995984656736255
32,0.00017794601998762883,0.00035589179606176913
33,0.00017767499935023132,0.0003553493006620556
34,0.000190780619817956,0.0003815607924479991
35,0.0002648983189081708,0.0005297963507473469
36,0.0002744252885322906,0.0005488521419465542
37,0.0001815257117970374,0.00036305084358900785
38,0.0002809009592122644,0.0005618016002699733
39,0.00017183127899694195,0.00034366160980425775
40,0.00023058976148350742,0.00046118037425912917
41,0.00023116534584548447,0.00046232997556217015
42,0.0001942253723264109,0.0003884506004396826
43,0.0003665620285100871,0.0008049519383348525
44,0.0006404844504051414,0.0012809699401259422
45,0.00019240240261941854,0.00038480505463667214
46,0.00021002836569508366,0.0004200564289931208
47,0.000204826910440006,0.00040965317748486996
48,0.00018763090432979493,0.0003769662289414555
49,0.00019466653722246603,0.0003893326211255044
50,0.0001961276580552269,0.00039225470391102135
51,0.0002885264999236097,0.0005772802396677434
52,0.00024310421433062693,0.0004862238420173526
53,0.00019996174407168124,0.0003999239706899971
54,0.00028194528512637664,0.0005660160095430911
55,0.0002183709067020707,0.0004367486108094454
56,0.00022612937081998538,0.00045225711073726416
57,0.0001824805364224506,0.00036498240660876036
58,0.00019065781440606326,0.0003814163792412728
59,0.00033630235574511844,0.0006726034916937351
60,0.00025695734137045126,0.0005162573652341962
61,0.0002447947120078889,0.0004895884194411337
62,0.0003627393087868088,0.0007255155360326171
