epoch,learning_rate,train_loss,train_metric,test_loss,test_metric
55,5.811664141181096e-05,0.0009873010376567,0.0241058524698019,0.0011652253397775,0.0261665228754282
56,5.753547499769285e-05,0.0009313893748183,0.0232691075652837,0.0011057792383033,0.0253293495625257
57,5.696012024771592e-05,0.0009245172533401,0.023161781951785,0.0010903422635779,0.0251240096986293
58,5.6390519045238756e-05,0.0009346767231751,0.0231778062880039,0.001104108179397,0.0251510143280029
59,5.582661385478637e-05,0.0009123178627803,0.0229372289031744,0.0010819711845269,0.0249078758060932
60,5.526834771623851e-05,0.0009214571952144,0.0231132227927446,0.0010869223204413,0.0250547230243682
61,5.4715664239076124e-05,0.0009101560144663,0.022930646315217,0.0010761323607136,0.0248696878552436
62,5.416850759668536e-05,0.000897931404404,0.0227593686431646,0.0010620200230265,0.0246997829526662
63,5.36268225207185e-05,0.0009082440083029,0.0228928010910749,0.0010724521646174,0.0248190965503454
64,5.309055429551132e-05,0.0008949076174755,0.0227029491215944,0.001057572485393,0.0246233809739351
65,5.25596487525562e-05,0.0008625818161013,0.0222121309489011,0.001022624322404,0.0241175033152103
66,5.203405226503064e-05,0.0008713555994492,0.0223440136760473,0.0010329422318444,0.0242829862982034
67,5.151371174238033e-05,0.0008507493973278,0.0220563765615224,0.0010107198772275,0.0240101087838411
68,5.0998574624956527e-05,0.0008668544985992,0.0223090928047895,0.0010290631099371,0.0242642667144536
69,5.048858887870697e-05,0.0008763739903303,0.0224419925361871,0.0010383806331974,0.0243872907012701
70,4.99837029899199e-05,0.0008713275820322,0.0223262459039688,0.0010323064953653,0.0242192335426807
71,4.94838659600207e-05,0.0008386186112897,0.0218423623591661,0.0009930287380955,0.0236951168626546
72,4.8989027300420484e-05,0.0008519821942409,0.0220519583672285,0.0010100360136444,0.0239435881376266
73,4.849913702741629e-05,0.0008500351074617,0.0219814889132976,0.0010069121930611,0.0238443501293659
74,4.801414565714212e-05,0.0008378514384687,0.0218185558915138,0.0009909517152362,0.0236787572503089
75,4.75340042005707e-05,0.0008407966310753,0.0218535996973514,0.0009971841823292,0.023715915158391
76,4.705866415856499e-05,0.0008340948812933,0.0217775776982307,0.0009915646470674,0.0236761886626482
77,4.658807751697934e-05,0.0008365950803046,0.0217959675937891,0.000991348274187,0.0236563775688409
78,4.612219674180955e-05,0.0008285326896438,0.0216712709516286,0.0009827183796536,0.0235158186405897
79,4.5660974774391453e-05,0.0008277055247878,0.0215929616242647,0.0009765945910629,0.0233730431646108
80,4.5204365026647536e-05,0.0008332839491629,0.0217103324830532,0.0009824986288474,0.0235339719802141
81,4.475232137638106e-05,0.0008177870942468,0.0214126165956258,0.0009606008461961,0.0231467690318822
82,4.430479816261725e-05,0.0008193835900489,0.0214795209467411,0.0009701479764085,0.0232775956392288
83,4.386175018099108e-05,0.0008169920892709,0.0214321184903383,0.0009640572724152,0.0232160612940788
84,4.342313267918117e-05,0.0007953880434694,0.0211006719619035,0.0009405146059266,0.0228358320891857
85,4.2988901352389356e-05,0.0008024527220197,0.0212209541350603,0.0009500290514388,0.0229976810514926
86,4.255901233886546e-05,0.000800452994244,0.0211675949394702,0.0009501892505601,0.0229704268276691
87,4.2133422215476805e-05,0.0008178678327611,0.0213492456823587,0.0009610268035651,0.0230784993618726
88,4.171208799332204e-05,0.0007935390243329,0.0210697166621685,0.0009428395291832,0.0228541456162929
89,4.129496711338882e-05,0.0007944375638504,0.0210738573223352,0.0009432594601097,0.0228655785322189
90,4.088201744225493e-05,0.0007951914322563,0.0210703797638416,0.0009444561836018,0.0228650104254484
91,4.047319726783238e-05,0.0007940604787023,0.0209863483905792,0.0009357213672696,0.0227239411324262
92,4.0068465295154053e-05,0.0007827256078961,0.0207939464598894,0.0009265082252103,0.0225624293088912
93,3.966778064220251e-05,0.0007700844085268,0.0206217002123594,0.0009132633294332,0.0223784856498241
94,3.927110283578049e-05,0.0007661683230292,0.0205894745886325,0.0009117022130925,0.0223546866327524
95,3.8878391807422684e-05,0.0007717427316925,0.0205961037427186,0.0009143556123441,0.0223597791045904
96,3.8489607889348454e-05,0.0007745481632382,0.0207096021622419,0.0009229167295183,0.022527702152729
97,3.8104711810454966e-05,0.000768514177073,0.0205990727990865,0.0009133001983806,0.0223591662943363
98,3.772366469235042e-05,0.0007631980539619,0.0205016266554594,0.000906096695303,0.0222848113626241
99,3.734642804542692e-05,0.000760221161422,0.0204479917883873,0.0009068678435079,0.0222427938133478
100,3.6972963764972645e-05,0.0007548135814247,0.0203839298337698,0.0008973052031998,0.0221645198762416
101,3.660323412732292e-05,0.0007474797659897,0.0202674083411693,0.0008932352156917,0.0220627877861261
102,3.623720178604969e-05,0.0007560745988532,0.0203733015805482,0.000898635722232,0.0221700482070446
103,3.587482976818919e-05,0.0007487263100411,0.0202214587479829,0.0008872217190228,0.0219673309475183
104,3.55160814705073e-05,0.0007349310496432,0.0199875179678201,0.0008718632126713,0.0217272900044918
105,3.516092065580223e-05,0.0007301154380717,0.0200042556971311,0.0008676509093886,0.0217637475579977
106,3.48093114492442e-05,0.0007308419293691,0.0199650712311267,0.0008684646610417,0.0217213034629821
107,3.446121833475176e-05,0.0007284978788092,0.0199662130326032,0.0008683788411415,0.021733084693551
108,3.411660615140425e-05,0.0007303301172482,0.0199941415339708,0.0008666426964855,0.0217372793704271
109,3.3775440089890204e-05,0.00072676667292,0.0199511982500553,0.0008630999594383,0.0216874275356531
110,3.3437685688991296e-05,0.000725736594968,0.0199254658073186,0.0008595563328914,0.0216430276632308
111,3.310330883210139e-05,0.0007152270784398,0.0198197811841964,0.000852776298033,0.0215870160609483
112,3.277227574378037e-05,0.0007207431162499,0.0198531299829483,0.0008571344716454,0.0215956307947635
113,3.244455298634257e-05,0.0007119568828708,0.0197362098842859,0.0008465253488541,0.0214543435722589
114,3.2120107456479144e-05,0.0007141866053332,0.0197634864598512,0.00084854705742,0.0215006936341524
115,3.179890638191435e-05,0.0007135967883633,0.0197534412145614,0.0008462740495255,0.0214534755796194
116,3.1480917318095206e-05,0.000710804841356,0.0196653101593256,0.0008409569112587,0.0213656947016716
117,3.1166108144914254e-05,0.0007078190977471,0.0196766089648008,0.0008403665842731,0.0213866047561168
118,3.085444706346511e-05,0.0007030743263863,0.0195586476475,0.0008329395266204,0.0212576165795326
119,3.054590259283046e-05,0.0006994660008685,0.0195083599537611,0.0008268557060454,0.0211765989661216
120,3.0240443566902154e-05,0.0006959344809249,0.0194430761039257,0.0008259177670479,0.0211182832717895
121,2.9938039131233132e-05,0.0006980543180802,0.0194941442459821,0.0008278394506664,0.0211779586970806
122,2.96386587399208e-05,0.0006969078792588,0.0194246508181095,0.0008242786289887,0.0210800562053918
123,2.9342272152521593e-05,0.0007015287745307,0.0194165538996458,0.0008254347842171,0.021044835448265
124,2.9048849430996377e-05,0.0006938484354095,0.0193115100264549,0.0008182497643605,0.0209316331893205
125,2.8758360936686414e-05,0.0006850291463631,0.0191801227629184,0.0008101066572558,0.0208049565553665
126,2.8470777327319547e-05,0.0006821219200236,0.0191674977540969,0.0008106069124759,0.0208363831043243
127,2.818606955404635e-05,0.000676147460782,0.0190291237086057,0.0008006465101136,0.0206456966698169
128,2.7904208858505888e-05,0.0006786796858435,0.0190492812544107,0.0008027431869616,0.0206613969057798
129,2.762516676992083e-05,0.0006731076861107,0.0189407896250486,0.0007978990421813,0.0205496288836002
130,2.7348915102221623e-05,0.0006654182095658,0.018835213035345,0.0007899970286696,0.0204345732927322
131,2.7075425951199406e-05,0.0006697947728705,0.0188534632325172,0.0007926582771956,0.0204353258013725
132,2.680467169168741e-05,0.0006641024671949,0.0187941137701272,0.0007894273091502,0.0204039812088012
133,2.6536624974770535e-05,0.0006667977581823,0.0187880601733922,0.0007896885831192,0.0203542131930589
134,2.627125872502283e-05,0.0006671511145542,0.0187700893729925,0.0007895279947217,0.0203505847603082
135,2.6008546137772605e-05,0.0006592483654169,0.0186675414443016,0.0007846013454654,0.0202610809355974
136,2.5748460676394877e-05,0.0006607620357624,0.0186693202704191,0.0007821952421238,0.0202263202518224
137,2.5490976069630928e-05,0.0006578274025618,0.0185448806732893,0.0007790814316212,0.0200921948999166
138,2.523606630893462e-05,0.0006515017523339,0.0185211822390556,0.000776789387735,0.0200980827212333
139,2.498370564584527e-05,0.0006504662496087,0.0184451676905155,0.0007727833457122,0.0199832785874605
140,2.473386858938682e-05,0.0006529447917816,0.0184973608702421,0.0007771563773975,0.0200378056615591
141,2.448652990349295e-05,0.0006468458044977,0.018410699442029,0.0007691551517441,0.0199563801288604
142,2.424166460445802e-05,0.000649410354715,0.0184164475649595,0.0007721985956414,0.0199505425989627
143,2.399924795841344e-05,0.0006517192067619,0.0184054616838693,0.0007723086785057,0.0199155192822217
144,2.3759255478829302e-05,0.000640301195649,0.0182837434113025,0.0007628934617735,0.0198165066540241
145,2.3521662924041014e-05,0.0006352986640305,0.0182123463600873,0.0007595260377175,0.0197683498263359
146,2.3286446294800602e-05,0.0006492398522818,0.0183612406253814,0.0007704797864241,0.0198667366057634
147,2.3053581831852596e-05,0.000646928106827,0.0182873588055372,0.0007654755108377,0.0197505410760641
148,2.282304601353407e-05,0.0006411663134802,0.0181831587105989,0.0007595404844799,0.0196546074002981
149,2.2594815553398727e-05,0.0006424878770199,0.0181913543492555,0.0007603575050455,0.0196525156497955
150,2.236886739786474e-05,0.0006388888449226,0.018167482689023,0.0007594248679703,0.0196750704199075
151,2.2145178723886092e-05,0.0006413907125051,0.0181768089532852,0.000761384036106,0.0196408201009035
152,2.1923726936647233e-05,0.0006284459051965,0.0180054362863302,0.0007518504135683,0.0195032861083745
153,2.1704489667280757e-05,0.0006337680358894,0.0180543307214975,0.0007532702027602,0.0194860771298408
154,2.148744477060795e-05,0.0006321555625971,0.0180118195712566,0.0007536551746696,0.0194789730012416
155,2.1272570322901873e-05,0.0006359904466773,0.0180496908724308,0.0007552102479128,0.0195170510560274
156,2.1059844619672853e-05,0.0006278392866299,0.0179282780736684,0.0007477888345822,0.0193818807601928
157,2.0849246173476125e-05,0.0006221044360814,0.0178794860839843,0.0007437506701468,0.0193520467728376
158,2.064075371174136e-05,0.0006262573035344,0.0179246366024017,0.0007484180037512,0.0194145608693361
159,2.043434617462395e-05,0.0006312325277367,0.0179405808448791,0.000751190299527,0.0193971116095781
160,2.023000271287771e-05,0.0006301592688226,0.0179060697555542,0.0007479183988592,0.0192965734750032
161,2.002770268574893e-05,0.0006198914062244,0.0177955701947212,0.0007410375659677,0.019252398982644
162,1.9827425658891444e-05,0.000632061305365,0.0179243739694356,0.0007501880497789,0.019341692328453
163,1.9629151402302528e-05,0.0006258969536179,0.017842847853899,0.0007460838356156,0.0192754827439785
164,1.9432859888279504e-05,0.000619002728858,0.0177351962774992,0.0007410622986769,0.0191759746521711
165,1.9238531289396708e-05,0.0006180789255155,0.0177594516426324,0.0007411197385645,0.0192244090139865
166,1.904614597650274e-05,0.0006201900038952,0.017766885459423,0.0007413897829084,0.019208900630474
167,1.885568451673771e-05,0.0006067564852009,0.0175935272127389,0.0007313058976314,0.0190642792731523
168,1.8667127671570337e-05,0.0006144999560038,0.0177127830684185,0.0007397554144717,0.0191848799586296
169,1.848045639485463e-05,0.0006127308440515,0.0176517888903617,0.0007371718667519,0.0191224664449691
170,1.8295651830906085e-05,0.0006050292741559,0.0175273902714252,0.0007288239905998,0.0190069992095232
171,1.8112695312597025e-05,0.000607422583078,0.0175558533519506,0.0007311272464326,0.0190110560506582
172,1.7931568359471054e-05,0.0006090797807059,0.0175988301634788,0.0007334616684727,0.0190694630146026
173,1.7752252675876345e-05,0.000611140647883,0.0175830889493227,0.0007341873604227,0.0190311223268508
174,1.757473014911758e-05,0.0006113285227289,0.0175952278077602,0.0007361517943807,0.0190414264798164
175,1.7398982847626404e-05,0.0006081843199889,0.0175488945096731,0.0007335704532362,0.0190013982355594
176,1.722499301915014e-05,0.0006008498010967,0.0174613650888204,0.0007272019155163,0.018941830843687
177,1.7052743088958637e-05,0.0006057501356085,0.0175093337893486,0.0007331101019111,0.0189822763204574
178,1.688221565806905e-05,0.0006168229501211,0.0176183599978685,0.0007403882168199,0.0190583486109972
179,1.6713393501488363e-05,0.0006052788017075,0.0174889098852872,0.0007314925062351,0.0189177952706813
180,1.6546259566473476e-05,0.0006050553957961,0.0174677092581987,0.0007297767265579,0.0189012121409177
181,1.6380796970808743e-05,0.0006045241022767,0.0174783933907747,0.0007302499220274,0.0189078710973262
182,1.6216989001100656e-05,0.0005962965278058,0.0173609741032123,0.0007257175187516,0.018844436854124
183,1.6054819111089648e-05,0.0005953787881495,0.0173423923552036,0.0007251121315101,0.0188388470560312
184,1.5894270919978753e-05,0.0006007611000519,0.0174058061093091,0.0007286741478028,0.0188595168292522
185,1.5735328210778963e-05,0.0005998124427805,0.0174061637371778,0.0007285945852724,0.0188704393804073
186,1.5577974928671173e-05,0.0005922350750939,0.0172870755195617,0.0007228003462531,0.0187846291810274
187,1.542219517938446e-05,0.0005894494686246,0.0172672644257545,0.0007211213390638,0.018772404640913
188,1.5267973227590617e-05,0.0005928952835641,0.0172842852771282,0.0007219786569758,0.0187485534697771
189,1.5115293495314711e-05,0.0005995373654821,0.0173647087067365,0.000729183991322,0.0188448503613472
190,1.4964140560361564e-05,0.0005894526439792,0.0172749944031238,0.0007216504374447,0.0187806710600852
191,1.4814499154757947e-05,0.0005878778104077,0.0172454360872507,0.0007199939550045,0.0187420397996902
192,1.4666354163210369e-05,0.0005860398510675,0.0171835292130708,0.0007168597483554,0.0186592396348714
193,1.4519690621578264e-05,0.0005918876133436,0.0172496233135461,0.0007237155482037,0.01873161457479
194,1.437449371536248e-05,0.0005800963670379,0.0170914959162473,0.0007126280092961,0.0186037812381982
195,1.4230748778208858e-05,0.0005886744896751,0.0171957574784755,0.0007214085220894,0.0187035147100687
196,1.4088441290426768e-05,0.0005878808085678,0.0171891506761312,0.0007218087373166,0.0187033060938119
197,1.39475568775225e-05,0.0005811621563814,0.0171248633414506,0.0007157894359478,0.0186305791139602
198,1.3808081308747276e-05,0.0005872347257372,0.0171766243875026,0.0007201700636374,0.0186638180166482
199,1.36700004956598e-05,0.0005864383884894,0.0171820037066936,0.0007194362931976,0.0186562351882457
200,1.3533300490703205e-05,0.0005818480710622,0.0171235986053943,0.0007165457754398,0.0186237134039402
201,1.3397967485796173e-05,0.0005810014539373,0.0171053782105445,0.0007154728550113,0.0186049323529005
202,1.326398781093821e-05,0.0005835409564827,0.0171463601291179,0.000718034860345,0.0186393968760967
203,1.3131347932828827e-05,0.0005741502562438,0.0170248243957757,0.0007096768421909,0.0185453835874795
204,1.300003445350054e-05,0.0005809449247142,0.0170750208199024,0.000715653711789,0.0185777060687541
205,1.2870034108965534e-05,0.0005755785160272,0.0170058403164148,0.0007110078085322,0.0185086634010076
206,1.274133376787588e-05,0.0005715608335389,0.0169727075845003,0.0007085948850366,0.0185082964599132
207,1.2613920430197118e-05,0.0005768222684517,0.017023529857397,0.0007114539021018,0.018514584749937
208,1.2487781225895148e-05,0.000576245709501,0.017013968899846,0.0007128823653647,0.0185330156236886
209,1.2362903413636197e-05,0.0005701100424046,0.0169102568179368,0.0007083371856068,0.0184548553079366
210,1.2239274379499834e-05,0.0005699747832198,0.0169488433748483,0.0007067814879324,0.0184649620205163
211,1.2116881635704836e-05,0.0005690701340832,0.0168961156159639,0.0007059048832614,0.0184231083840131
212,1.1995712819347788e-05,0.0005690564258708,0.0169164836406707,0.0007065250414119,0.0184471774846315
213,1.187575569115431e-05,0.000573470188887,0.0169623717665672,0.0007113107040149,0.0184976160526275
214,1.1756998134242766e-05,0.0005691696432439,0.0169233195483684,0.0007063708044321,0.0184322409331798
215,1.1639428152900339e-05,0.0005654119412664,0.0168556403368711,0.0007042935645536,0.0184015277773141
216,1.1523033871371334e-05,0.0005662458265324,0.0168633107095956,0.0007041466992497,0.0183925665915012
217,1.140780353265762e-05,0.0005671541145939,0.0168678648769855,0.0007050229255035,0.0183931030333042
218,1.1293725497331045e-05,0.0005642103786905,0.0168224237859249,0.00070292025463,0.0183718968182802
219,1.1180788242357734e-05,0.0005607513994525,0.0167723856866359,0.0007020739460425,0.0183417294174432
220,1.1068980359934158e-05,0.0005581007845802,0.0167504660785198,0.0006984619098669,0.0183245427906513
221,1.0958290556334817e-05,0.0005527626996809,0.0166505705565214,0.0006934974992382,0.0182320438325405
222,1.0848707650771467e-05,0.0005613798654083,0.0167790818959474,0.0006998442225108,0.0183219742029905
223,1.0740220574263753e-05,0.0005512867341877,0.0166464634239673,0.000691521130187,0.0182185005396604
224,1.0632818368521115e-05,0.0005545152910075,0.0166787430644035,0.0006956232828959,0.0182618163526058
225,1.0526490184835904e-05,0.0005583282859961,0.0167529489845037,0.0006989629402592,0.0183160472661256
226,1.0421225282987544e-05,0.0005533239958672,0.0166721120476722,0.0006929124270139,0.0182361304759979
227,1.0317013030157668e-05,0.0005575954042036,0.0167263019829988,0.0006970702379819,0.0182803943753242
228,1.0213842899856092e-05,0.0005579355458586,0.016731172800064,0.0006970378680736,0.0182636268436908
229,1.0111704470857532e-05,0.0005517559806459,0.0166489407420158,0.0006925829562418,0.0182175617665052
230,1.0010587426148955e-05,0.0005533058654761,0.016672683879733,0.0006953284985482,0.0182563383132219
231,9.910481551887467e-06,0.0005482019165724,0.016579994931817,0.000691149956745,0.0181953720748424
232,9.81137673636859e-06,0.0005491554291115,0.0165833495557308,0.0006902253505547,0.0181573089212179
233,9.713262969004906e-06,0.0005457340084885,0.0165526457130908,0.0006879660292611,0.0181414913386106
234,9.616130339314856e-06,0.000548405900924,0.0166106764227151,0.0006906175742001,0.0181748569011688
235,9.519969035921707e-06,0.0005485881090169,0.0165798850357532,0.0006906773541976,0.0181643683463335
236,9.424769345562492e-06,0.0005482694698543,0.016585037112236,0.0006908904849978,0.0181684866547584
237,9.330521652106867e-06,0.0005449254350227,0.0165358763188123,0.0006878485343115,0.0181407462805509
238,9.237216435585796e-06,0.0005414838547632,0.016488492488861,0.0006846098147524,0.0180999971926212
239,9.144844271229938e-06,0.0005482979406251,0.0166114177554845,0.0006917372007112,0.0181942246854305
240,9.05339582851764e-06,0.0005411125379323,0.0164873078465461,0.0006841472637267,0.0180711541324853
241,8.962861870232463e-06,0.000539847443673,0.0164919700473546,0.000684243381047,0.0180882811546325
242,8.873233251530139e-06,0.0005426529859347,0.0165260098874568,0.0006868742831691,0.0181219205260276
243,8.784500919014836e-06,0.0005398000768348,0.0164640806615352,0.0006838784198539,0.0180675033479928
244,8.696655909824688e-06,0.0005415620372198,0.0165116488933563,0.00068538802593,0.018106197938323
245,8.609689350726441e-06,0.0005387335155329,0.0164679568260908,0.000683436035835,0.0180847160518169
246,8.523592457219177e-06,0.0005417218289542,0.0165031999349594,0.000686407567153,0.0181026402860879
247,8.438356532646986e-06,0.0005374837093901,0.0164264887571334,0.0006812359029323,0.0180448424071073
248,8.353972967320516e-06,0.0005364097318914,0.0164282694458961,0.0006813893119834,0.0180358178913593
249,8.27043323764731e-06,0.0005323904791627,0.0163481067866086,0.0006787878634053,0.0179979093372821
250,8.187728905270836e-06,0.0005356857135517,0.0164169371128082,0.0006801461309169,0.0180283766239881
251,8.105851616218128e-06,0.0005318652049372,0.0163405276834964,0.0006768984471845,0.0179679524153471
252,8.024793100055947e-06,0.0005362646748095,0.0164240356534719,0.0006805286779074,0.0180280227214097
253,7.944545169055387e-06,0.0005347707208669,0.0164108108729124,0.0006814331945641,0.0180487893521785
254,7.865099717364833e-06,0.0005280341740503,0.0162983443588018,0.0006743892356546,0.0179395899176597
255,7.786448720191185e-06,0.0005302931465038,0.0163247343152761,0.0006761505022003,0.0179634764790534
256,7.708584232989272e-06,0.0005283527448668,0.0162955429404974,0.0006740521364333,0.0179293751716613
257,7.63149839065938e-06,0.0005317683696091,0.0163418781012296,0.0006767677728807,0.017965480685234
258,7.555183406752786e-06,0.0005279457763199,0.016301117837429,0.0006751000953896,0.0179494339972734
259,7.479631572685258e-06,0.0005301752348362,0.0163201708346605,0.0006774704432729,0.0179726127535104
260,7.4048352569584066e-06,0.0005296063168971,0.0163350161164999,0.0006761715433817,0.0179617069661617
261,7.330786904388821e-06,0.0005276684817304,0.0163031686097383,0.0006736765151742,0.0179159343242645
262,7.257479035344933e-06,0.000526306299182,0.0162755269557237,0.0006731887123149,0.0179107952862977
263,7.1849042449914836e-06,0.0005259817228387,0.0162733942270278,0.0006738254817705,0.0179302636533975
264,7.113055202541569e-06,0.0005223268410822,0.0162107478827238,0.0006703235522359,0.0178766213357448
265,7.041924650516153e-06,0.0005233140608808,0.0162123963236808,0.0006702264480266,0.0178661048412323
266,6.971505404010992e-06,0.000528898967696,0.0163289457559585,0.0006764314782907,0.0179682616144418
267,6.901790349970881e-06,0.0005259028100045,0.0162874199450016,0.0006717170719333,0.0179132632911205
268,6.8327724464711725e-06,0.0005231930196769,0.0162265077233314,0.0006703401252246,0.0178793873637914
269,6.7644447220064605e-06,0.0005217926453056,0.0162068735808134,0.0006704241914202,0.0178723819553852
270,6.696800274786396e-06,0.0005247741125559,0.0162572115659713,0.0006729883867197,0.0179118067026138
271,6.629832272038531e-06,0.0005221841239403,0.0162195041775703,0.0006704867329642,0.0178834218531847
272,6.563533949318147e-06,0.0005208761371102,0.0162034947425127,0.0006682495783094,0.0178571362048387
273,6.497898609824965e-06,0.0005213192169288,0.0161897670477628,0.0006693971442976,0.0178590547293424
274,6.432919623726716e-06,0.0005204076692158,0.0161836892366409,0.0006678464964222,0.0178422946482896
275,6.368590427489449e-06,0.0005167560808403,0.0161294713616371,0.000664832600039,0.0178039744496345
276,6.304904523214554e-06,0.0005193518147047,0.0161640886217355,0.0006664817418741,0.0178122650831937
277,6.241855477982409e-06,0.0005205474823457,0.0162112992256879,0.0006688638440061,0.0178653318434953
278,6.179436923202584e-06,0.0005174791640148,0.0161342304199934,0.0006658033937332,0.0178155452013015
279,6.1176425539705585e-06,0.0005146527598269,0.0161046702414751,0.0006617098582861,0.0177678652107715
280,6.056466128430853e-06,0.0005179037615837,0.0161547530442476,0.0006669392211753,0.0178367998450994
281,5.995901467146544e-06,0.0005143078310817,0.0161071047186851,0.000662473984828,0.0177880153059959
282,5.935942452475079e-06,0.0005115476685225,0.0160486195236444,0.0006610169408816,0.0177579633891582
283,5.876583027950328e-06,0.0005150661959618,0.0161147285252809,0.0006645578418418,0.0177985355257987
284,5.817817197670825e-06,0.0005143915698213,0.0161013919860124,0.0006636672741762,0.0177883505821228
