epoch,learning_rate,train_loss,train_metric,test_loss,test_metric
1,0.0001,0.00242865346780264,0.04022151604294777,0.0025648969232133847,0.039994675666093826
2,9.900000000000001e-05,0.002122453273054429,0.03758265823125839,0.002324224303946779,0.03798028454184532
3,9.801e-05,0.0013640302737772153,0.025589143857359886,0.0018894304309852266,0.030401088297367096
4,9.70299e-05,0.0016919911474006044,0.03210055083036423,0.0018848931127187238,0.03443339839577675
5,9.605960100000001e-05,0.0013973851891218357,0.02949187159538269,0.0016355295269148964,0.03188753128051758
6,9.509900499000001e-05,0.0015180701612460795,0.031333085149526596,0.0017443890343313165,0.03367878496646881
7,9.414801494010001e-05,0.0019201501794169184,0.033787574619054794,0.0020984060465789305,0.03611251339316368
8,9.320653479069902e-05,0.0016197917276836408,0.03241327032446861,0.0018697974992412621,0.035017047077417374
9,9.227446944279203e-05,0.0016878158901421764,0.0334172248840332,0.0019922121173793824,0.036109570413827896
10,9.13517247483641e-05,0.0012699728698710598,0.027170095592737198,0.00158730935449204,0.029869940131902695
11,9.043820750088047e-05,0.001540009474021112,0.02996595948934555,0.0017167684742271027,0.031719863414764404
12,8.953382542587167e-05,0.0015156502178132307,0.031395722180604935,0.001795924820744497,0.034121811389923096
13,8.863848717161295e-05,0.0016500623082049272,0.03284039348363876,0.00190136782161763,0.0353890098631382
14,8.775210229989682e-05,0.0016156083067688845,0.03248627856373787,0.0018601130286795896,0.035090114921331406
15,8.687458127689785e-05,0.0016522433581038862,0.03211560845375061,0.0018868633036426199,0.03462197259068489
16,8.600583546412887e-05,0.0013851370304372433,0.029415231198072433,0.0017134246658633678,0.03237218037247658
17,8.514577710948758e-05,0.0015232163989668851,0.03107953630387783,0.0018388452217634895,0.03381209075450897
18,8.429431933839271e-05,0.0012788092982388886,0.02857854962348938,0.0015634186022058605,0.03144893795251846
19,8.345137614500879e-05,0.001233457999808375,0.027756880968809128,0.0015609335111735738,0.030982883647084236
20,8.26168623835587e-05,0.0012798611738059113,0.02850208431482315,0.0015463335749033513,0.031330402940511703
21,8.17906937597231e-05,0.0014210805453773272,0.029301032423973083,0.0016825806647270535,0.03182970732450485
22,8.097278682212587e-05,0.0012711362942186756,0.028100701048970222,0.001570561354816915,0.031040605157613754
23,8.016305895390461e-05,0.001168560556486328,0.02637735940515995,0.0015624754428211532,0.030042221769690514
24,7.936142836436556e-05,0.0012130234976642227,0.02697119303047657,0.001607990907918954,0.03056514635682106
25,7.856781408072191e-05,0.0011988849358460086,0.026819800958037376,0.0015659830769825871,0.030206600204110146
26,7.778213593991469e-05,0.0012231430133203772,0.02721918188035488,0.001560296397997065,0.030391167849302292
27,7.700431458051554e-05,0.0010759091562760257,0.025047440081834793,0.0014280661247900097,0.028512325137853622
28,7.623427143471038e-05,0.0010515365527105408,0.02460191585123539,0.0014150093720087928,0.028133662417531013
29,7.547192872036328e-05,0.0011395036345969959,0.02600078284740448,0.0015100220305280813,0.02944468893110752
30,7.471720943315964e-05,0.0011330434136399867,0.02578764781355858,0.0015163555172349236,0.029414638876914978
31,7.397003733882805e-05,0.0009732246242958985,0.023541299626231194,0.0013428862085893127,0.027261657640337944
32,7.323033696543977e-05,0.0009647714387363258,0.02316734381020069,0.0013372271527248298,0.02689743973314762
33,7.249803359578537e-05,0.0010840138837542946,0.025196369737386703,0.0014564212928050771,0.0288707185536623
34,7.177305325982752e-05,0.0010548204264746281,0.024727527052164078,0.0014316635063775793,0.02834145911037922
35,7.105532272722923e-05,0.0009625460844194027,0.02325563319027424,0.0013420027134047354,0.027011118829250336
36,7.034476949995695e-05,0.0010303208663298838,0.024052489548921585,0.0014038729407954912,0.02772282250225544
37,6.964132180495738e-05,0.0009438655639788631,0.023038020357489586,0.0012956949794561004,0.02656620182096958
38,6.89449085869078e-05,0.0009628247969965864,0.023309845477342606,0.001327744242141141,0.026942700147628784
39,6.825545950103872e-05,0.001009793491168082,0.02409743331372738,0.0013556098060505044,0.027589134871959686
40,6.757290490602833e-05,0.0009290692792645053,0.022821668535470963,0.0012773705450077222,0.0263506006449461
41,6.689717585696805e-05,0.0009581579747130575,0.023142948746681213,0.0013028309214883058,0.026582220569252968
42,6.622820409839837e-05,0.000970681598525574,0.023352529853582382,0.0013454700750135636,0.02696116454899311
43,6.556592205741439e-05,0.0010237134963386315,0.024265484884381294,0.0013708033416566933,0.02769184671342373
44,6.491026283684025e-05,0.0009569773720716695,0.023197147995233536,0.0013296753515884012,0.026820840314030647
45,6.426116020847184e-05,0.0009481265416654233,0.02318130061030388,0.00130077072671675,0.026668749749660492
46,6.361854860638712e-05,0.0009186904283658608,0.022707266733050346,0.0012691064846896344,0.02621484361588955
47,6.298236312032325e-05,0.000914311984933056,0.022605421021580696,0.0012512406460769702,0.02601754292845726
48,6.235253948912002e-05,0.0010405003128222535,0.02454243041574955,0.0014011017067361664,0.027962416410446167
49,6.172901409422881e-05,0.0009597364501369251,0.02332114242017269,0.0013094506984640774,0.02672748826444149
50,6.111172395328652e-05,0.0009956876204965262,0.02383977733552456,0.0013552157420899753,0.027283523231744766
51,6.050060671375366e-05,0.0009468145919812743,0.023155057802796364,0.0012935637436550876,0.02656838484108448
52,5.9895600646616125e-05,0.0009312232490640063,0.02280217967927456,0.0012976759421808217,0.026391729712486267
53,5.9296644640149966e-05,0.0009753106766928078,0.023586180061101913,0.0013199146627362456,0.026863746345043182
54,5.8703678193748465e-05,0.0009620581683990586,0.023372093215584755,0.0013167067775157924,0.026758989319205284
55,5.811664141181098e-05,0.0008649677948786444,0.02174990624189377,0.0011861218883846363,0.024933820590376854
56,5.753547499769287e-05,0.0009751924432361297,0.02362273447215557,0.0013240423686281906,0.026960046961903572
57,5.696012024771594e-05,0.0009585807392989338,0.023265520110726357,0.0013061023171266532,0.02654777280986309
58,5.639051904523878e-05,0.0009903476474131638,0.0238296240568161,0.0013553471394541377,0.0272472333163023
59,5.5826613854786396e-05,0.0009585155096322957,0.023245535790920258,0.0013241141691622289,0.026619162410497665
