epoch,loss,metric
1,0.02521941677330024,0.0014539735857397318
2,0.026022682259793786,0.001810384914278984
3,0.02333760911394106,0.001384449191391468
4,0.022143162160242112,0.0013227512827143073
5,0.022372447539874843,0.0013097928604111075
6,0.02204257105880959,0.001300461241044104
7,0.021520423016773853,0.0012854324886575341
8,0.020688219586627005,0.0011494088685140014
9,0.020642594565343675,0.001181925879791379
10,0.021103013025031217,0.0011474774219095707
11,0.01974700203217307,0.0010931207798421383
12,0.019268444765891353,0.001045410637743771
13,0.01906469349548264,0.000983443926088512
14,0.018988143813294563,0.0010272349463775754
15,0.01925186627162187,0.0010246818419545889
16,0.01934380389133498,0.0009918484138324857
17,0.01780783369576149,0.0009144510258920491
18,0.018788149402594045,0.0009775754297152162
19,0.017889397259815986,0.0009184964001178741
20,0.018146713648684833,0.0009528665104880929
21,0.018560736723499227,0.0009718717774376273
22,0.018206137888937386,0.0009415841777808964
23,0.018142668299611357,0.0009389095357619226
24,0.01748698382958252,0.0008783038938418031
25,0.018121048946122025,0.0009020682191476226
26,0.018072150556357844,0.0009549444075673819
27,0.017676587022852065,0.000884419190697372
28,0.017354271098258482,0.000896035460755229
29,0.01726067733425785,0.0008640019805170596
30,0.017207998213539223,0.0008864583214744925
31,0.01788940669750184,0.0009516265708953142
32,0.017115952655582564,0.0008370880386792123
33,0.01658012437296732,0.0008002044050954282
34,0.017342856851181008,0.0008523091673851013
35,0.017390433426173454,0.0008912996272556484
36,0.01710282489180929,0.0008615684928372502
37,0.017136234605341093,0.000891590490937233
38,0.01717984124831178,0.0008691959083080292
39,0.016525288371990365,0.0008343798690475523
40,0.01695358929923352,0.0008361728978343308
41,0.01657769869767925,0.000833645521197468
42,0.016326207553346607,0.0007881442434154451
43,0.01637625680718682,0.0008150502690114081
44,0.016244197295085108,0.0007927617989480495
45,0.016464024994498134,0.0008307535899803042
46,0.0161997639512749,0.0008037339430302382
47,0.01653059380555173,0.0008419338846579194
48,0.015887913058827266,0.0007790542440488935
49,0.016663962839675594,0.0008105644374154508
50,0.01627715292696962,0.0008303848444484174
51,0.01596316624646591,0.0008080138359218836
52,0.01605925400302434,0.0007908713887445629
53,0.016046155689998082,0.000811434059869498
54,0.015931630842072463,0.0008029569871723652
55,0.01604690039745126,0.0008221998577937484
56,0.015773182083303066,0.0007780512096360326
57,0.015604359763629436,0.0007661451818421483
58,0.015653199156659584,0.000774072133935988
59,0.015852243013587463,0.000779509253334254
60,0.015507038329424749,0.0007734237588010728
61,0.016067203711359754,0.0008165451581589878
62,0.015854005393475392,0.0008011016179807484
63,0.015419317323590295,0.000762838579248637
64,0.01540437372684069,0.0007719999412074685
65,0.01566975950752207,0.000777906272560358
66,0.01527218768248479,0.0007560160593129694
67,0.015329628992210865,0.0007444007787853479
68,0.015348768625377082,0.00075197231490165
69,0.014782670671192658,0.0006935345591045916
70,0.015367777245803661,0.000761339848395437
71,0.015456089201097473,0.0007719130953773856
72,0.015374291892430142,0.0007726695039309561
73,0.015171582082887216,0.0007467991672456264
74,0.015077691827831328,0.0007303112652152777
75,0.01535500532376766,0.0007676556124351919
76,0.01514367624558591,0.0007350548403337598
77,0.015244372254886545,0.0007465846138074994
78,0.015197736806021668,0.0007551204180344939
79,0.014887169008511333,0.0007161798421293497
80,0.014871313504051721,0.0007107376586645842
81,0.01493522269967473,0.00072232581442222
82,0.01508953991094056,0.0007399897440336645
83,0.015066848037834993,0.0007441216730512679
84,0.014875112203700105,0.0007141977548599243
85,0.01525103965205552,0.0007590226014144719
86,0.015055018263397129,0.0007376014837063849
87,0.014960600943239359,0.0007244180887937546
88,0.015072320993721492,0.0007372038089670241
89,0.0149391349089503,0.0007245546439662576
90,0.015044778852071653,0.0007416395237669349
91,0.014970398526545406,0.0007312934030778706
92,0.014958490114352579,0.000735054723918438
93,0.015141532189543765,0.0007530997390858829
94,0.014817861744499053,0.0007143839029595256
95,0.014717927036841102,0.0007066411199048162
96,0.015003552971846164,0.0007389731472358108
97,0.014814741326852506,0.00071503542130813
98,0.014674513575676593,0.0006979812169447541
99,0.014777006833201677,0.0007132554892450571
100,0.014841994768842211,0.0007175558130256832
101,0.01460171784377997,0.000698936521075666
102,0.01465876968491384,0.000693062727805227
103,0.01472474766242053,0.0007127872668206692
104,0.014638601119007551,0.0006995226140134037
105,0.014992033116599603,0.0007304406026378274
106,0.014714322219540294,0.0007089693681336939
107,0.014463325680785129,0.0006829101475887001
108,0.014637510643625234,0.0007009952678345144
109,0.014617443850932697,0.000702282355632633
110,0.014657971970564248,0.0006973525742068887
111,0.014605339496055367,0.0006979561876505613
112,0.014484477923994639,0.0006822931463830173
113,0.014420014946494624,0.000674296694342047
114,0.014471853657185885,0.0006831383216194808
115,0.01462912870753501,0.0006990327383391559
116,0.014557340174455572,0.0006903721368871629
117,0.014352341795315339,0.000672304246108979
118,0.01432087970892566,0.0006667504785582423
119,0.01448561743146628,0.0006863666349090636
120,0.014553074204531568,0.0006921309395693243
121,0.014543928682439327,0.0006887620547786355
122,0.014543528799025929,0.0006965707871131599
123,0.014377008984625277,0.0006718428921885788
124,0.014290246178886419,0.0006635884055867791
125,0.014414925834663223,0.0006796323577873409
126,0.014186133981609672,0.000651068810839206
127,0.014162136149952756,0.0006516994326375425
128,0.014409456582144528,0.0006812047213315964
129,0.014262485197157003,0.0006690053269267082
130,0.01420019874196723,0.0006551502738147974
131,0.014398067196969979,0.0006749142776243389
132,0.014251976330893854,0.0006648714770562947
133,0.014296026517418778,0.0006658502970822155
134,0.014230324499667144,0.0006531669641844928
135,0.014289193677856199,0.0006716163479723036
136,0.014420774706035444,0.0006840911810286343
137,0.014322151935071485,0.0006699975347146392
138,0.014167699801539438,0.0006551936967298388
139,0.014258540269749426,0.0006625425885431468
140,0.014266936673904326,0.0006665103137493134
141,0.014220556463727838,0.0006616231403313577
142,0.014206169310616964,0.0006558240274898708
143,0.014193850938682806,0.0006558276363648474
144,0.014141626272336788,0.0006491595995612442
145,0.014330673803275096,0.0006752198096364737
146,0.013882980204897026,0.0006263713003136218
147,0.01422079388427328,0.0006620322819799185
148,0.01427551519260874,0.0006640046485699713
149,0.013967604435478228,0.0006335545913316309
150,0.014135940446324788,0.0006519644521176815
151,0.014108387624698508,0.0006478116847574711
152,0.013920896301716126,0.0006303630070760846
153,0.01396508044813322,0.0006353719509206712
154,0.014065447694814388,0.0006480620941147208
155,0.014147365590174666,0.0006513731786981225
156,0.014070820236053227,0.0006469367654062808
157,0.01400252729950796,0.0006409115740098059
158,0.014013214034795858,0.0006424107123166323
159,0.014004250386786208,0.0006405323510989547
160,0.013935602244866199,0.0006323340930975974
161,0.013871746317241246,0.0006286512361839414
162,0.013886409331951064,0.0006287309224717319
163,0.013994401386755262,0.0006377840181812644
164,0.01394633288012952,0.0006320339161902666
165,0.013899660648070265,0.0006304906564764678
166,0.013940329206728082,0.0006345634465105832
167,0.013862553404930398,0.0006282560061663389
168,0.013777333147682865,0.0006184910889714956
169,0.01383956264648402,0.0006227323901839554
170,0.013848128347265424,0.0006249622674658895
171,0.013793272119566853,0.0006208508275449276
172,0.013866027726722109,0.000625693064648658
173,0.013818873200611427,0.0006241205846890807
174,0.013713054397942785,0.0006090578390285373
175,0.01371615878214737,0.0006128000095486641
176,0.01388514554261913,0.0006281366222538054
177,0.013804487336386015,0.0006226623663678765
178,0.01375146034672588,0.0006144834333099425
179,0.01376184681904552,0.0006131244008429348
180,0.01372245145150718,0.0006110169342719018
181,0.013702466070158724,0.0006089287926442921
182,0.01382636279965212,0.0006234325119294226
183,0.013689034987578558,0.0006095292628742754
