epoch,loss,metric
1,0.02604877799368218,0.0015807751333341002
2,0.025647755605407465,0.0017683424521237612
3,0.022838109925387182,0.0014381298096850514
4,0.022654802880357167,0.0013807393843308091
5,0.021329801389727465,0.0013140717055648565
6,0.020434823212696705,0.0011881528189405799
7,0.020918862105961743,0.0011812039883807302
8,0.020308789697953595,0.0011402230011299253
9,0.01987536723435303,0.0010798248695209622
10,0.017969828924224922,0.0009700792143121362
11,0.015596250593796997,0.0008344586240127683
12,0.015516388493721923,0.0008275395957753062
13,0.015507872415073249,0.0008299172041006386
14,0.015527852868797569,0.0008234755368903279
15,0.015420501161922404,0.0008185180486179888
16,0.01553576938750927,0.0008322883513756096
17,0.015423752275026289,0.0008203402394428849
18,0.015680555317710617,0.0008499540272168815
19,0.015524197360265016,0.0008384734392166138
20,0.015441817447849159,0.0008225764031521976
21,0.015460177211843734,0.00082414411008358
22,0.01534428077769993,0.0008167230989784002
23,0.015627492296616027,0.0008421564125455916
24,0.015425456784984614,0.0008223917684517801
25,0.015336962286812068,0.0008102060528472066
26,0.015449275766984428,0.0008324256632477045
27,0.015486043968319691,0.0008382437517866492
28,0.015404587532604862,0.0008192260283976793
29,0.015650903953044117,0.0008547325851395726
30,0.01557387541727776,0.0008489555330015719
31,0.014250848822752795,0.0006943930056877434
32,0.014212228291258766,0.0006934063276275992
33,0.014223682773734677,0.0006958050071261823
34,0.014218993150397931,0.0006953380070626736
35,0.014202230847307044,0.00069336878368631
36,0.014180974395255114,0.0006916113779880106
37,0.014199530369835622,0.0006948070367798209
38,0.01418062540822409,0.0006934339180588722
39,0.014241798734261658,0.000700758071616292
40,0.014205750576972768,0.0006955671706236899
41,0.014159374168485133,0.0006896466366015375
42,0.014171929667941096,0.0006935193669050932
43,0.014148126409657083,0.0006901536835357547
44,0.014145951317936967,0.0006900150910951197
45,0.014138853200517961,0.0006894260295666754
46,0.014155677405197414,0.0006900819716975093
47,0.01414396928175672,0.0006898229476064444
48,0.014174469919855057,0.0006936640711501241
49,0.01416473328746031,0.0006930569070391357
50,0.014124561611378006,0.0006880402215756476
51,0.0137685679871617,0.0006554529536515474
52,0.013755953218898003,0.0006535102729685605
53,0.013746582453509015,0.0006528017693199217
54,0.013726360245560123,0.0006502541364170611
55,0.013737437280747318,0.0006516112480312586
56,0.013721104215627476,0.0006495070992968976
57,0.013730339507040334,0.0006507457001134753
58,0.013718423704911626,0.0006494434201158583
59,0.013720829742325916,0.000649854599032551
60,0.013726582839587397,0.0006507335929200053
61,0.013722519889453036,0.0006499320734292269
62,0.013717015170636952,0.0006488934741355479
63,0.013717206923181539,0.0006491811946034431
64,0.013728614427551385,0.0006506906356662512
65,0.013716782030210864,0.0006493937689810991
66,0.013734481619359489,0.0006508106598630548
67,0.013712505124265454,0.0006492972024716437
68,0.013703019313786143,0.0006477853748947382
69,0.013709555892551831,0.0006487378268502653
70,0.013711801023363362,0.0006490169907920063
71,0.013719351490313227,0.0006496287533082068
72,0.013724155611630673,0.0006500150775536895
73,0.013712889243426873,0.0006487113423645496
74,0.013708684490805405,0.0006484961486421525
75,0.013711628258901156,0.0006490962696261704
76,0.013718188531558815,0.0006500663002952933
77,0.01370443326895801,0.0006482297321781516
78,0.01371638808610362,0.0006492568063549697
79,0.01371524736685971,0.0006492906832136214
80,0.013707396244514213,0.0006487034843303263
81,0.013687670267580285,0.0006453504902310669
82,0.013679829273859193,0.0006446199840866029
83,0.013673032000309605,0.0006439143908210099
84,0.01366945309097186,0.0006437035044655204
85,0.013663280035316592,0.0006431301007978618
86,0.013662558159432412,0.0006430865032598376
87,0.013660765519416055,0.0006430106004700065
88,0.013654587114662546,0.0006424307357519865
89,0.013653999887042143,0.0006423540762625635
90,0.013657740680933877,0.0006425044848583639
91,0.013656943155977886,0.0006426096078939736
92,0.013655424035982603,0.0006424451130442321
93,0.013654373982591162,0.0006423502345569432
94,0.013651608506880434,0.0006419761921279132
95,0.01365106870700408,0.0006420835852622986
96,0.013652664422971278,0.0006420866120606661
97,0.013653720090557004,0.0006421307916752994
98,0.013653088626210867,0.0006421812577173114
99,0.013651458400565563,0.0006419489509426057
100,0.013652097721977268,0.0006420146091841161
101,0.013652893246470567,0.000642125669401139
102,0.01365179066838796,0.0006419881246984005
103,0.013654457371306064,0.0006422523292712867
104,0.013650739579715588,0.00064177589956671
105,0.01365478218701311,0.0006422842270694673
106,0.013651165269982161,0.0006417731638066471
107,0.013652276693725995,0.0006420427816919982
108,0.013651416513855825,0.0006418469129130244
109,0.013651547066414561,0.0006418579141609371
110,0.013649297892050638,0.0006415560492314398
111,0.013652046782079694,0.0006419498240575194
112,0.013648522319740945,0.0006415062234736979
113,0.013648223872934554,0.0006416626856662333
114,0.013651075293937815,0.0006421059952117503
115,0.013649918227601173,0.0006416724645532668
116,0.013649157443807666,0.0006416973774321377
117,0.013648633765245336,0.0006417318363673985
118,0.013649397028208568,0.0006417481927201152
119,0.013650898105449852,0.0006419366109184921
120,0.013651384099570613,0.0006419343408197165
121,0.01365251915802131,0.0006421388825401664
122,0.013650455468808892,0.0006418768898583949
123,0.013647627276763706,0.0006415102980099618
124,0.013648254227668051,0.0006415260722860694
125,0.013649886890999163,0.0006415952811948955
126,0.013650655544478196,0.0006419760175049305
127,0.013650065435368132,0.0006417593103833497
128,0.013650529554247486,0.0006417908589355648
129,0.013648545264398742,0.0006416357937268913
130,0.013646788763928512,0.0006413997616618872
131,0.013645860353219862,0.0006412309012375772
132,0.013645225801910885,0.0006411161157302558
133,0.013644495815224249,0.0006409752531908453
134,0.0136438958163861,0.0006408680928871036
135,0.013643139663352333,0.000640727870631963
136,0.013642602288329322,0.0006406232132576406
137,0.0136421288576884,0.0006405192543752491
138,0.013641510670692842,0.0006403886363841593
139,0.013641200273135583,0.0006403215229511261
140,0.013640488645423929,0.0006402075523510575
141,0.01364026759254251,0.0006401560385711491
142,0.01363988784491166,0.0006400700658559799
143,0.013639412114035371,0.0006399917765520513
144,0.013639030403665297,0.0006399162812158465
145,0.01363854702054032,0.0006398247787728906
146,0.01363819533742736,0.0006397641845978796
147,0.013637981468225669,0.0006397112156264484
148,0.013637660927998473,0.0006396486423909664
149,0.013637386273891897,0.0006395858363248408
150,0.013637042792336655,0.0006395264063030481
151,0.013636577726997546,0.0006394638912752271
152,0.013636384510210724,0.0006394230877049267
153,0.013636250788147617,0.0006393888033926487
154,0.013636054678811604,0.0006393417133949697
155,0.013635908365535993,0.0006393037620000541
156,0.013635712669451478,0.0006392684881575406
157,0.01363543943793501,0.0006392291397787631
158,0.013635121831629843,0.0006391759961843491
159,0.013634940452169094,0.0006391416536644101
160,0.013634715036465126,0.000639112840872258
161,0.01363471787372538,0.0006391127244569361
162,0.013634718471573277,0.0006391124334186316
163,0.013634717365530236,0.0006391119677573442
164,0.013634717277581308,0.0006391113856807351
165,0.013634720655477297,0.0006391109200194478
166,0.013634721645098855,0.0006391107453964651
167,0.013634723159065018,0.0006391106871888041
168,0.013634725719546489,0.000639110803604126
169,0.013634731081624725,0.0006391105125658214
170,0.013634734350849949,0.0006391103961504996
171,0.013634734260436971,0.0006391099886968732
172,0.013634736937547775,0.0006391096394509077
173,0.013634739024767183,0.0006391091155819595
174,0.013634740538141248,0.0006391088245436549
175,0.013634744436380023,0.000639108766335994
176,0.013634745566606411,0.0006391081842593849
177,0.01363474697151894,0.0006391079514287412
178,0.01363474725109242,0.0006391075439751148
179,0.013634748795261074,0.0006391069618985057
180,0.01363475148495944,0.000639106729067862
181,0.01363475155386278,0.0006391066708602011
182,0.013634751598233687,0.000639106729067862
183,0.01363475161911262,0.000639106729067862
184,0.013634751665008627,0.0006391066126525402
185,0.013634751683236683,0.000639106729067862
186,0.013634751736593176,0.0006391066708602011
187,0.013634751785189608,0.000639106729067862
188,0.013634751845547022,0.000639106729067862
189,0.013634751844060614,0.000639106729067862
190,0.013634751899386864,0.000639106729067862
191,0.01363475186847568,0.000639106729067862
192,0.013634751813969287,0.000639106729067862
193,0.013634751829351371,0.0006391066126525402
194,0.013634751887643203,0.0006391066708602011
195,0.013634751874065938,0.000639106729067862
196,0.013634751939346023,0.0006391066708602011
197,0.013634751906943,0.0006391066708602011
198,0.013634751927964636,0.000639106729067862
199,0.01363475196547224,0.000639106729067862
200,0.013634751996376185,0.000639106729067862
